GEOID,Turnout_Rate,NAME,Male_Pop,Female_Pop,Total_Ethnicity,White_Non_Hispanic,Black_African_American,Asian,Hispanic_Latino,Other_race,Total_Commuters,Drove_Alone_to_Work,Public_Transportation_Users,Worked_From_Home,Total_Education_Population,High_School_Graduate,Bachelors_Degree,Graduate_Professional_Degree,Median_Household_Income,Total_Employed,Total_Unemployed
24033805907,0.228489484,Census Tract 8059.07; Prince George's County; Maryland,1212,324,2196,13,0,0,0,0,1707,1118,323,0,2263,697,104,38,49770,1821,159
24033805908,0.264619883,Census Tract 8059.08; Prince George's County; Maryland,888,354,1265,39,0,0,0,0,1636,951,307,0,1732,313,314,25,78991,1636,92
24033805909,0.316706731,Census Tract 8059.09; Prince George's County; Maryland,2410,1200,2015,70,10,0,0,0,3395,2064,821,28,3991,608,546,174,88932,3475,245
24033806000,0.359021183,Census Tract 8060; Prince George's County; Maryland,2442,915,3047,113,0,0,0,0,3740,2192,920,19,4452,775,517,43,78133,3822,90
24033806100,0.480783723,Census Tract 8061; Prince George's County; Maryland,1592,1118,1225,177,9,0,0,0,2549,1172,325,44,3079,458,686,101,107511,2587,90
24033806400,0.615270019,Census Tract 8064; Prince George's County; Maryland,1640,1367,611,110,29,10,0,0,2162,962,257,50,2766,95,958,261,133875,2181,24
24033806501,0.359147026,Census Tract 8065.01; Prince George's County; Maryland,2412,903,2675,10,6,0,0,0,2985,1820,198,51,3490,658,230,39,83301,2949,128
24033806601,0.25,Census Tract 8066.01; Prince George's County; Maryland,2031,374,3394,0,0,0,0,0,2831,1956,277,114,3338,724,136,4,76401,2863,292
24033806602,0.324261993,Census Tract 8066.02; Prince George's County; Maryland,1736,683,2700,36,19,0,0,0,2087,1660,247,0,2758,658,218,0,85435,2125,160
24033806706,0.418174962,Census Tract 8067.06; Prince George's County; Maryland,1711,973,1605,46,0,0,0,0,1798,1344,114,5,2990,448,344,42,92625,1925,113
24033806708,0.531161025,Census Tract 8067.08; Prince George's County; Maryland,1566,1345,536,74,21,0,0,0,2098,1634,133,0,3222,273,476,195,67357,2098,81
24033806710,0.4,Census Tract 8067.10; Prince George's County; Maryland,1466,1069,1439,62,0,0,0,0,2762,1967,268,27,3428,540,683,67,96667,2865,204
24033806711,0.380047506,Census Tract 8067.11; Prince George's County; Maryland,1753,876,1952,60,0,0,0,0,2983,2027,328,0,3707,941,413,82,81149,2991,90
24033806712,0.384459116,Census Tract 8067.12; Prince George's County; Maryland,1178,689,1067,49,0,0,0,0,2024,1386,190,14,2666,359,304,38,80453,2024,435
24033806713,0.216021011,Census Tract 8067.13; Prince George's County; Maryland,1375,715,1348,133,0,0,0,0,1780,1249,276,0,2275,419,212,0,75300,1916,207
24033806714,0.297749567,Census Tract 8067.14; Prince George's County; Maryland,2083,813,2331,27,16,0,0,0,2914,1713,497,61,3100,488,582,84,98607,3100,285
24033806800,0.465989054,Census Tract 8068; Prince George's County; Maryland,1635,900,1483,31,2,0,0,0,2158,1367,153,27,2772,439,448,117,137188,2185,85
24033806900,0.410526316,Census Tract 8069; Prince George's County; Maryland,2189,1117,1820,34,0,0,0,0,2794,2004,299,17,3568,655,301,91,122534,2808,185
24033807000,0.344290167,Census Tract 8070; Prince George's County; Maryland,3789,2237,2485,35,0,0,0,0,4499,2825,308,243,4603,855,819,143,55772,4497,176
24033807102,0.508615898,Census Tract 8071.02; Prince George's County; Maryland,1243,1002,652,33,7,0,0,0,1624,802,213,56,2088,211,638,168,135875,1657,70
24033807301,0.356570019,Census Tract 8073.01; Prince George's County; Maryland,1554,790,1717,0,0,0,0,0,2103,1616,261,11,2654,388,599,72,72079,2175,154
24033807304,0.405748098,Census Tract 8073.04; Prince George's County; Maryland,773,431,799,3,0,0,0,0,971,784,128,22,1425,398,124,36,114375,985,42
24033807305,0.342465753,Census Tract 8073.05; Prince George's County; Maryland,1792,525,2302,40,0,0,0,0,2004,1532,272,0,2522,272,92,10,114836,2063,191
24033807404,0.343255814,Census Tract 8074.04; Prince George's County; Maryland,2226,703,3090,165,8,0,0,0,2965,2353,270,11,3742,886,222,79,95673,3068,369
24033807405,0.39624694,Census Tract 8074.05; Prince George's County; Maryland,2537,1537,2332,128,19,19,0,0,3958,3228,84,9,4205,733,458,172,142451,3991,170
24033807407,0.35622878,Census Tract 8074.07; Prince George's County; Maryland,3053,1357,2994,25,25,10,0,0,3347,3112,115,7,5036,1219,819,167,97955,3617,175
24033807408,0.537505972,Census Tract 8074.08; Prince George's County; Maryland,1991,1374,1165,127,0,0,0,0,2746,1861,166,0,3886,403,701,210,102715,2796,200
24033807409,0.328060926,Census Tract 8074.09; Prince George's County; Maryland,1446,743,1525,4,0,0,0,0,1792,1605,88,0,2479,599,141,15,95159,1811,215
24033807410,0.32563791,Census Tract 8074.10; Prince George's County; Maryland,1416,663,1772,78,6,0,0,0,1691,1243,69,0,3797,656,733,146,66637,1772,175
24033807500,0.503761284,Census Tract 8075; Prince George's County; Maryland,3003,1906,1888,333,2,2,0,0,3860,2261,484,65,5425,725,931,438,88214,3933,227
24033980000,0.12150791,Census Tract 9800; Prince George's County; Maryland,6884,6254,1527,369,8,0,2,0,4408,1636,399,122,771,77,160,18,23661,4445,540
24035810100,0.511594203,Census Tract 8101; Queen Anne's County; Maryland,948,886,107,2,2,0,0,0,1239,1028,1,0,1873,565,177,37,79253,1272,125
24035810200,0.550031075,Census Tract 8102; Queen Anne's County; Maryland,1112,1071,131,13,0,0,0,0,1191,1114,0,1,1895,970,78,17,75000,1244,63
24035810300,0.580399061,Census Tract 8103; Queen Anne's County; Maryland,2069,1911,272,9,0,0,0,0,2444,2293,6,8,3691,881,400,42,88634,2454,26
24035810400,0.572469636,Census Tract 8104; Queen Anne's County; Maryland,2403,2330,150,57,13,0,0,0,3814,3026,10,0,4108,1268,249,34,119208,3814,89
24035810500,0.59609883,Census Tract 8105; Queen Anne's County; Maryland,1707,1649,117,35,10,0,0,0,2276,1905,41,0,3334,957,536,21,109190,2285,78
24035810600,0.623188406,Census Tract 8106; Queen Anne's County; Maryland,2043,1900,288,83,12,10,0,0,2547,2085,52,0,3845,755,605,157,130200,2660,102
24035810700,0.545548298,Census Tract 8107; Queen Anne's County; Maryland,1517,1491,105,21,6,0,0,0,1932,1594,29,0,2805,691,194,51,112083,2002,54
24035810800,0.592763819,Census Tract 8108; Queen Anne's County; Maryland,2602,2529,108,0,0,0,0,0,3335,3012,14,0,4654,1226,240,0,114750,3429,111
24035810901,0.603845341,Census Tract 8109.01; Queen Anne's County; Maryland,2418,2290,447,43,0,0,0,0,3124,2633,0,0,4334,645,610,137,134276,3186,127
24035810902,0.618901268,Census Tract 8109.02; Queen Anne's County; Maryland,1124,1087,105,31,0,0,0,0,1348,1229,0,0,2093,585,236,24,107639,1374,139
24035811000,0.589245706,Census Tract 8110; Queen Anne's County; Maryland,1665,1601,318,16,8,0,0,0,2443,2136,47,0,3434,907,298,29,94503,2460,73
24035990000,NA,Census Tract 9900; Queen Anne's County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
24035990100,NA,Census Tract 9901; Queen Anne's County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
24035990200,NA,Census Tract 9902; Queen Anne's County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
24037875000,0.478251553,Census Tract 8750; St. Mary's County; Maryland,2171,2155,43,16,0,0,0,0,2967,2494,44,0,3836,1287,415,42,127546,3021,95
24037875100,0.475878499,Census Tract 8751; St. Mary's County; Maryland,2209,2111,155,8,0,0,0,0,2438,2183,23,9,3948,1359,268,8,106449,2438,141
24037875201,0.503644132,Census Tract 8752.01; St. Mary's County; Maryland,1875,1816,114,43,43,0,0,0,2792,2334,54,0,3702,1150,346,39,135688,2798,114
24037875202,0.460666023,Census Tract 8752.02; St. Mary's County; Maryland,2372,2351,69,10,10,0,0,0,3227,2762,170,0,3904,1496,257,0,122250,3349,138
24037875300,0.498777506,Census Tract 8753; St. Mary's County; Maryland,1329,1329,16,16,0,0,0,0,1306,1045,53,0,2501,892,102,15,1.00E+05,1306,131
24037875400,0.558905639,Census Tract 8754; St. Mary's County; Maryland,2550,2434,280,26,15,0,0,0,3511,2830,0,19,4778,949,644,83,139654,3454,271
24037875501,0.510935222,Census Tract 8755.01; St. Mary's County; Maryland,2229,2105,289,39,37,0,0,0,3376,2928,0,0,4062,555,1069,48,129898,3251,64
24037875502,0.566853747,Census Tract 8755.02; St. Mary's County; Maryland,1607,1456,513,310,302,0,237,0,2025,1454,7,0,2783,595,499,0,143592,1724,11
24037875601,0.475163399,Census Tract 8756.01; St. Mary's County; Maryland,715,703,58,0,0,0,0,0,682,541,20,25,1339,277,109,10,81683,686,0
24037875602,0.52698543,Census Tract 8756.02; St. Mary's County; Maryland,2828,2596,469,102,102,0,0,0,3943,3098,25,0,5035,825,633,133,130874,3869,105
24037875700,0.541461701,Census Tract 8757; St. Mary's County; Maryland,2748,2721,99,15,15,0,0,0,3508,2851,12,0,4897,1681,534,0,124145,3502,206
24037875803,0.551657459,Census Tract 8758.03; St. Mary's County; Maryland,2049,1886,288,5,0,0,0,0,2690,2194,0,3,3435,420,651,75,135583,2440,33
24037875903,0.338289963,Census Tract 8759.03; St. Mary's County; Maryland,916,776,220,12,0,0,0,0,1770,1651,23,0,1956,402,209,14,72368,1764,36
24037875904,0.363697254,Census Tract 8759.04; St. Mary's County; Maryland,2251,1761,856,148,12,0,0,0,3524,2912,125,14,4036,1333,601,12,68070,3494,91
24037875905,0.490963855,Census Tract 8759.05; St. Mary's County; Maryland,884,833,164,0,0,0,0,0,1307,1039,0,9,1519,264,169,0,101895,1267,52
24037875906,0.450765136,Census Tract 8759.06; St. Mary's County; Maryland,2198,2110,148,15,15,0,0,0,2903,2214,0,15,3427,707,438,33,115453,2800,69
24037876001,0.339291217,Census Tract 8760.01; St. Mary's County; Maryland,2111,2005,595,20,0,0,0,0,2888,2563,0,26,3548,1202,252,0,69773,2808,222
24037876003,0.458673933,Census Tract 8760.03; St. Mary's County; Maryland,1276,1151,247,78,41,0,0,0,1811,1454,18,0,2328,662,507,72,151832,2019,30
24037876004,0.443499069,Census Tract 8760.04; St. Mary's County; Maryland,2952,2770,608,58,23,0,0,0,4438,3973,30,0,4844,1396,440,66,96204,4391,0
24037876101,0.568637945,Census Tract 8761.01; St. Mary's County; Maryland,1648,1615,186,0,0,0,0,0,2081,1701,0,0,3179,747,542,77,126726,2053,119
24037876102,0.525524157,Census Tract 8761.02; St. Mary's County; Maryland,1325,1264,97,47,47,0,0,0,1599,1135,23,0,2341,527,270,36,156200,1584,47
24037876200,0.582526745,Census Tract 8762; St. Mary's County; Maryland,3192,3072,199,28,4,0,0,0,3294,2338,30,10,4741,1055,710,198,120245,3288,198
24037990000,NA,Census Tract 9900; St. Mary's County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
24039930101,0.331580677,Census Tract 9301.01; Somerset County; Maryland,2644,2282,646,15,0,0,0,0,2766,2032,25,145,3167,821,69,52,38093,2970,340
24039930102,0.503688093,Census Tract 9301.02; Somerset County; Maryland,1606,1538,143,36,0,0,0,0,1834,1681,0,0,2969,1137,203,0,55761,1859,79
24039930200,0.575831306,Census Tract 9302; Somerset County; Maryland,630,609,56,11,6,0,0,0,668,505,5,0,1257,482,44,5,63750,673,45
24039930500,0.559794806,Census Tract 9305; Somerset County; Maryland,1586,1565,58,16,6,0,0,0,2037,1831,5,0,3092,932,155,9,73559,2066,56
24039930600,0.469962786,Census Tract 9306; Somerset County; Maryland,849,831,34,8,6,0,0,0,1014,951,0,17,1835,702,70,52,41000,1016,171
24039930800,0.554603854,Census Tract 9308; Somerset County; Maryland,4086,3917,197,6,6,0,0,0,1077,964,0,0,4644,1104,116,19,49720,1077,41
24039990100,NA,Census Tract 9901; Somerset County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
24041960100,0.619416873,Census Tract 9601; Talbot County; Maryland,1558,1520,82,14,0,0,0,0,1904,1524,33,13,2907,787,350,19,103378,1904,75
24041960201,0.690685882,Census Tract 9602.01; Talbot County; Maryland,1638,1457,271,74,11,0,0,0,1666,1239,14,0,3287,268,447,161,136343,1666,45
24041960300,0.536310518,Census Tract 9603; Talbot County; Maryland,1274,1123,498,75,33,0,0,0,1607,1427,39,11,2660,754,238,18,51286,1667,41
24041960400,0.543626062,Census Tract 9604; Talbot County; Maryland,1918,1653,585,93,52,0,0,52,2734,1823,0,120,4526,921,384,181,65039,2755,21
24041960501,0.574929577,Census Tract 9605.01; Talbot County; Maryland,1659,1597,101,41,24,14,0,0,1976,1748,8,13,3191,632,283,60,76146,1975,66
24041960502,0.621914102,Census Tract 9605.02; Talbot County; Maryland,1523,1365,365,35,11,0,0,0,1852,1799,0,0,2871,850,277,60,85761,1900,22
24041960600,0.663204748,Census Tract 9606; Talbot County; Maryland,694,618,141,25,13,0,0,3,843,668,0,0,1392,218,285,39,128929,843,23
24041960700,0.690085592,Census Tract 9607; Talbot County; Maryland,1650,1471,494,299,103,0,2,0,1641,1219,4,0,3262,599,431,46,77992,1658,95
24041960800,0.669055375,Census Tract 9608; Talbot County; Maryland,950,945,74,25,10,0,0,0,931,677,19,11,1589,381,166,5,90625,937,5
24041960900,0.636309346,Census Tract 9609; Talbot County; Maryland,1522,1418,199,64,0,0,0,0,1729,1418,0,9,2938,613,366,60,70656,1751,166
24041990000,NA,Census Tract 9900; Talbot County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
24043000100,0.527905199,Census Tract 1; Washington County; Maryland,1600,1508,245,43,0,0,0,0,1773,1476,40,0,2710,726,186,59,58574,1888,224
24043000200,0.498399146,Census Tract 2; Washington County; Maryland,1639,1476,291,32,25,0,0,6,2321,2068,11,0,3023,818,274,20,86689,2329,111
24043000301,0.399272397,Census Tract 3.01; Washington County; Maryland,1198,1137,132,57,0,0,0,0,1462,1239,0,0,2199,783,107,0,48603,1473,113
24043000302,0.233561644,Census Tract 3.02; Washington County; Maryland,1061,961,148,0,0,0,0,0,1062,957,12,0,1683,686,27,20,45793,1104,66
24043000400,0.211798152,Census Tract 4; Washington County; Maryland,753,694,59,0,0,0,0,0,788,636,39,11,1372,422,38,0,24276,810,80
24043000500,0.323449319,Census Tract 5; Washington County; Maryland,1642,1508,269,0,0,0,0,0,2149,1922,97,0,3721,1241,253,35,40096,2256,236
24043000601,0.346675274,Census Tract 6.01; Washington County; Maryland,792,734,185,17,0,0,0,0,928,694,48,8,1648,489,140,11,39950,952,119
24043000602,0.472899729,Census Tract 6.02; Washington County; Maryland,1334,1230,154,11,4,4,0,0,1619,1474,0,0,2606,793,128,21,62798,1619,122
24043000700,0.221799747,Census Tract 7; Washington County; Maryland,1106,869,327,0,0,0,0,0,1275,905,56,0,2164,933,71,16,30651,1288,72
24043000800,0.369463262,Census Tract 8; Washington County; Maryland,1458,1435,123,26,0,0,0,0,1466,1323,25,0,2682,871,91,11,27500,1478,97
24043000900,0.297077922,Census Tract 9; Washington County; Maryland,1788,1677,281,7,7,0,0,0,1651,1328,4,20,2744,884,21,0,52754,1560,203
24043001001,0.458154152,Census Tract 10.01; Washington County; Maryland,1569,1541,77,18,0,0,0,0,2141,1998,1,0,2940,797,309,0,62632,2141,82
24043001002,0.494695898,Census Tract 10.02; Washington County; Maryland,1289,1261,78,0,0,0,0,0,1866,1742,10,0,2602,841,202,0,74005,1881,102
24043010100,0.494086728,Census Tract 101; Washington County; Maryland,394,391,18,12,0,0,0,0,625,515,0,0,720,286,41,0,74688,632,24
24043010200,0.596982759,Census Tract 102; Washington County; Maryland,1845,1815,49,30,23,0,0,0,2138,1713,20,7,3407,1057,327,6,97308,2192,21
24043010300,0.537837361,Census Tract 103; Washington County; Maryland,2954,2690,680,60,0,0,0,0,3515,2999,16,0,5437,816,625,123,96017,3653,85
24043010401,0.497204752,Census Tract 104.01; Washington County; Maryland,1554,1349,437,0,0,0,0,0,1851,1485,0,0,2892,676,370,21,74160,1880,155
24043010402,0.448430493,Census Tract 104.02; Washington County; Maryland,2359,1746,1341,0,0,0,0,0,2919,2050,0,0,3932,998,461,26,87617,2946,43
24043010600,0.54197861,Census Tract 106; Washington County; Maryland,1928,1921,34,0,0,0,0,0,2619,2523,7,0,3835,1681,189,20,83564,2638,57
24043010700,0.49408284,Census Tract 107; Washington County; Maryland,1314,1302,36,0,0,0,0,0,1549,1444,0,0,2561,1161,50,17,50199,1575,105
24043010802,0.481385729,Census Tract 108.02; Washington County; Maryland,1020,930,133,35,9,0,0,9,1229,1130,0,0,1774,615,164,0,73031,1229,83
24043010803,0.523097826,Census Tract 108.03; Washington County; Maryland,1702,1661,78,17,13,0,0,0,1996,1808,0,0,2943,1057,242,0,87344,2085,86
24043010901,0.517507157,Census Tract 109.01; Washington County; Maryland,2739,2530,425,9,9,0,0,0,3596,3155,58,0,4509,1746,439,22,104375,3607,116
24043010902,0.561113352,Census Tract 109.02; Washington County; Maryland,1345,1304,74,0,0,0,0,0,1649,1427,0,0,2363,892,159,29,87277,1649,157
24043011000,0.177777778,Census Tract 110; Washington County; Maryland,5202,4932,270,10,0,0,0,0,0,0,0,0,4569,1062,13,0,NA,0,0
24043011100,0.480379747,Census Tract 111; Washington County; Maryland,2442,2391,263,20,0,0,0,0,3324,2769,249,0,4604,1354,297,128,70938,3383,109
24043011202,0.518625562,Census Tract 112.02; Washington County; Maryland,1644,1512,375,121,91,0,0,0,2030,1825,0,0,3197,882,227,39,67361,2036,74
24043011203,0.447009444,Census Tract 112.03; Washington County; Maryland,1621,1310,686,79,16,0,0,0,2415,2084,0,0,3505,887,208,57,88672,2418,62
24043011204,0.491727588,Census Tract 112.04; Washington County; Maryland,1857,1624,330,31,0,0,0,0,2245,1746,28,0,3488,1064,232,23,90523,2327,173
24043011301,0.493051695,Census Tract 113.01; Washington County; Maryland,1931,1898,157,44,4,0,0,0,2493,2300,5,0,3670,1230,250,7,87204,2499,88
24043011302,0.562233169,Census Tract 113.02; Washington County; Maryland,1514,1302,408,110,50,0,0,0,2204,1960,13,26,2867,906,283,44,134081,2212,79
24043011400,0.559410431,Census Tract 114; Washington County; Maryland,2650,2605,87,0,0,0,0,0,3268,2726,15,8,4556,1245,511,29,93902,3307,91
24043011501,0.595066185,Census Tract 115.01; Washington County; Maryland,1527,1487,107,25,19,0,0,0,2110,1713,71,0,2893,958,270,29,124243,2110,83
24043011502,0.593176816,Census Tract 115.02; Washington County; Maryland,1412,1391,110,34,0,0,0,0,1658,1218,65,0,2359,951,201,34,75547,1704,138
24043011600,0.573941988,Census Tract 116; Washington County; Maryland,1281,1264,36,6,6,0,0,0,1419,1253,10,0,2377,906,171,6,80995,1434,179
24043011700,0.486002522,Census Tract 117; Washington County; Maryland,2196,2127,138,0,0,0,0,0,2704,2449,27,125,3706,1342,446,0,64597,2658,92
24045000100,0.298696845,Census Tract 1; Wicomico County; Maryland,2010,1353,1066,7,0,0,0,0,2864,2729,39,0,3555,1294,131,5,58804,2898,219
24045000200,0.419303797,Census Tract 2; Wicomico County; Maryland,830,785,86,4,0,0,0,0,875,743,8,0,1370,322,157,40,63621,875,67
24045000300,0.170812604,Census Tract 3; Wicomico County; Maryland,374,212,413,0,0,0,0,0,524,427,0,0,774,224,0,0,41000,524,43
24045000400,0.475873544,Census Tract 4; Wicomico County; Maryland,1319,1300,98,0,0,0,0,0,1852,1556,14,0,2369,394,218,71,63934,1883,147
24045000500,0.281515349,Census Tract 5; Wicomico County; Maryland,1100,967,285,2,0,0,0,0,1423,1204,122,0,1574,517,101,0,59479,1439,235
24045010101,0.449890803,Census Tract 101.01; Wicomico County; Maryland,2755,2343,806,51,51,0,0,0,3352,2978,73,0,4513,1183,238,89,62361,3283,171
24045010102,0.481369966,Census Tract 101.02; Wicomico County; Maryland,1120,1025,185,16,7,0,0,0,1558,1492,0,0,2091,438,251,18,72131,1545,75
24045010200,0.336962025,Census Tract 102; Wicomico County; Maryland,1477,1246,457,76,0,0,0,0,2361,2113,18,0,4029,1755,40,23,45120,2361,243
24045010300,0.52497939,Census Tract 103; Wicomico County; Maryland,3007,2662,918,30,30,0,0,0,4537,4094,0,0,5562,1335,616,158,91542,4586,34
24045010400,0.52854512,Census Tract 104; Wicomico County; Maryland,3216,3067,436,73,0,0,0,0,2996,2286,8,6,3963,794,673,70,71633,3085,472
24045010501,0.483933518,Census Tract 105.01; Wicomico County; Maryland,2134,1915,433,57,0,0,0,0,2630,2435,8,9,3337,1003,406,25,84375,2630,144
24045010503,0.30094583,Census Tract 105.03; Wicomico County; Maryland,1408,1324,244,14,0,0,0,0,1745,1580,21,8,1203,381,168,11,33386,1811,424
24045010504,0.442517007,Census Tract 105.04; Wicomico County; Maryland,1537,1180,829,0,0,0,0,0,2189,2130,2,0,2737,1017,260,54,53552,2179,128
24045010603,0.4702,Census Tract 106.03; Wicomico County; Maryland,3158,3026,556,34,17,0,0,0,4459,4210,0,0,5686,1588,510,116,74563,4483,512
24045010604,0.479848131,Census Tract 106.04; Wicomico County; Maryland,2014,1910,274,31,20,4,0,0,2739,2588,10,0,3776,1548,127,17,68789,2771,120
24045010605,0.583752094,Census Tract 106.05; Wicomico County; Maryland,1504,1425,141,71,38,0,0,0,2036,1889,0,0,2778,514,288,82,107292,2038,62
24045010606,0.523161646,Census Tract 106.06; Wicomico County; Maryland,1667,1603,170,10,0,0,0,0,2147,1792,0,28,2878,740,202,25,78545,2166,67
24045010701,0.51303735,Census Tract 107.01; Wicomico County; Maryland,1587,1526,192,35,0,0,0,0,2450,2261,2,13,3023,1019,321,14,83160,2481,119
24045010703,0.406053459,Census Tract 107.03; Wicomico County; Maryland,1825,1553,559,0,0,0,0,0,2338,2177,0,9,3182,845,159,29,64745,2371,81
24045010704,0.496477795,Census Tract 107.04; Wicomico County; Maryland,1641,1628,46,18,4,0,0,0,2926,2598,14,0,3034,1141,186,18,88468,2938,208
24045010800,0.565075213,Census Tract 108; Wicomico County; Maryland,2238,2050,332,53,17,0,0,0,2502,2152,0,0,4287,1000,315,45,89477,2522,182
24047950000,0.488133419,Census Tract 9500; Worcester County; Maryland,679,579,364,144,0,0,0,0,1058,686,52,27,1274,368,118,10,55691,1080,32
24047950100,0.548177733,Census Tract 9501; Worcester County; Maryland,779,675,229,87,0,0,0,0,1254,913,13,20,1796,364,264,0,77292,1248,55
24047950300,0.579628981,Census Tract 9503; Worcester County; Maryland,1228,1164,328,295,0,0,0,0,1369,980,84,15,2481,529,297,19,52372,1418,52
24047950400,0.585406302,Census Tract 9504; Worcester County; Maryland,1195,1102,149,24,14,14,0,0,1422,1290,0,0,2247,564,281,43,105079,1428,179
24047950600,0.664285714,Census Tract 9506; Worcester County; Maryland,1337,1292,61,37,7,0,0,0,1289,1053,9,0,2682,636,398,11,98939,1299,66
24047950700,0.62209889,Census Tract 9507; Worcester County; Maryland,1099,1075,65,18,0,0,0,0,1018,879,0,0,2051,587,193,27,79107,1033,20
24047950800,0.598432457,Census Tract 9508; Worcester County; Maryland,2230,2177,110,29,0,0,0,0,2648,2228,0,29,3928,819,410,33,102331,2770,86
24047950900,0.522279793,Census Tract 9509; Worcester County; Maryland,856,829,96,47,42,0,0,0,1086,994,0,0,1584,479,146,48,71875,1092,103
24047951000,0.513293713,Census Tract 9510; Worcester County; Maryland,1577,1501,165,101,12,0,0,0,2344,2027,29,0,3303,1119,143,91,75910,2316,67
24047951101,0.665404475,Census Tract 9511.01; Worcester County; Maryland,1536,1432,258,10,0,0,0,0,1249,1113,0,0,3034,753,334,29,84670,1249,151
24047951102,0.623965455,Census Tract 9511.02; Worcester County; Maryland,1469,1355,190,0,0,0,0,0,1185,1029,0,0,2886,635,277,33,81023,1209,36
24047951200,0.613435237,Census Tract 9512; Worcester County; Maryland,1220,1188,32,5,0,0,0,0,1555,1374,39,0,2247,700,245,63,92528,1598,102
24047951300,0.512044818,Census Tract 9513; Worcester County; Maryland,1145,1083,104,8,4,0,0,0,1203,1018,8,10,1842,578,169,13,47063,1247,131
24047951400,0.558308415,Census Tract 9514; Worcester County; Maryland,1291,1250,59,4,0,0,0,0,1492,1410,0,0,2444,943,107,11,74091,1590,226
24047951500,0.425827423,Census Tract 9515; Worcester County; Maryland,1742,1673,163,46,0,0,0,0,2014,1823,50,0,3412,1023,105,0,46922,2096,259
24047951700,0.567464447,Census Tract 9517; Worcester County; Maryland,1743,1664,197,24,6,0,0,0,1933,1687,0,25,3047,772,386,54,105597,1971,155
24047980000,NA,Census Tract 9800; Worcester County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
24047990000,NA,Census Tract 9900; Worcester County; Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
24510010100,0.546901173,Census Tract 101; Baltimore city; Maryland,1179,992,285,106,11,0,0,0,1908,1352,92,27,2282,148,481,127,152969,1908,16
24510010200,0.575927524,Census Tract 102; Baltimore city; Maryland,1160,1098,145,61,15,0,0,0,2049,1345,43,22,2385,182,457,103,117243,2072,13
24510010300,0.568976478,Census Tract 103; Baltimore city; Maryland,915,826,170,19,0,0,0,0,1722,1225,10,38,1766,82,366,56,152248,1709,33
24510010400,0.490176817,Census Tract 104; Baltimore city; Maryland,1463,1338,216,76,55,19,0,0,1940,1281,46,9,2518,99,701,117,132012,1948,133
24510010500,0.54379562,Census Tract 105; Baltimore city; Maryland,751,633,193,34,7,0,0,0,1122,646,19,32,1394,126,340,150,108011,1126,45
24510020100,0.515797208,Census Tract 201; Baltimore city; Maryland,884,783,167,25,6,0,0,0,1306,632,21,40,1284,74,261,63,108901,1297,20
24510020200,0.447434293,Census Tract 202; Baltimore city; Maryland,661,580,217,53,7,0,0,0,1016,443,32,30,1202,150,229,48,87917,1022,23
24510020300,0.464838256,Census Tract 203; Baltimore city; Maryland,2021,1722,533,118,70,0,0,0,2982,1834,74,78,3470,203,715,254,107895,2998,33
24510030100,0.197468354,Census Tract 301; Baltimore city; Maryland,683,671,33,28,16,16,0,0,620,290,28,23,1237,424,46,0,35798,620,165
24510030200,0.381126173,Census Tract 302; Baltimore city; Maryland,1332,1205,254,47,0,0,0,0,1839,1043,139,10,2349,277,402,257,114630,1855,56
24510040100,0.291425698,Census Tract 401; Baltimore city; Maryland,2969,2402,1007,96,14,0,0,0,4363,2005,513,0,4962,169,902,158,67277,4307,145
24510040200,0.240694789,Census Tract 402; Baltimore city; Maryland,614,544,145,6,0,0,0,0,549,183,60,10,562,135,122,26,40625,569,17
24510060100,0.399742102,Census Tract 601; Baltimore city; Maryland,1176,894,583,0,0,0,0,0,1476,1127,55,11,2063,409,354,36,63417,1476,44
24510060200,0.387331256,Census Tract 602; Baltimore city; Maryland,861,760,170,4,0,0,0,0,1234,829,82,13,1936,529,294,13,68417,1271,134
24510060300,0.427852349,Census Tract 603; Baltimore city; Maryland,612,510,231,26,7,0,0,0,1010,540,59,11,1177,130,211,65,102946,1003,42
24510060400,0.394736842,Census Tract 604; Baltimore city; Maryland,660,502,322,6,0,0,0,0,844,285,45,0,1416,188,167,85,44735,868,100
24510070100,0.215510813,Census Tract 701; Baltimore city; Maryland,836,736,136,0,0,0,0,0,761,393,221,0,1414,579,33,2,54506,745,60
24510070200,0.21011874,Census Tract 702; Baltimore city; Maryland,1049,842,529,0,0,0,0,0,1067,433,311,0,1743,528,62,15,36818,1067,111
24510070300,0.279106858,Census Tract 703; Baltimore city; Maryland,291,284,14,1,0,0,0,0,496,277,57,0,824,386,48,13,48083,502,54
24510070400,0.20621118,Census Tract 704; Baltimore city; Maryland,574,482,217,10,0,0,0,0,531,198,132,0,1130,275,61,87,25000,580,113
